Date,Plant,Machine,Product,Units_Produced,Defective_Units
2026-02-23,Plant B,M-03,P-05,1128,86
2026-02-23,Plant B,M-03,P-04,987,23
2026-02-23,Plant B,M-03,P-02,851,15
2026-02-23,Plant B,M-04,P-03,607,10
2026-02-23,Plant B,M-04,P-03,641,7
2026-02-23,Plant B,M-04,P-02,734,12
2026-02-23,Plant B,M-05,P-06,994,29
2026-02-23,Plant B,M-05,P-01,902,26
2026-02-23,Plant B,M-05,P-06,785,20
2026-02-23,Plant C,M-01,P-02,821,9
2026-02-23,Plant C,M-01,P-04,935,16
2026-02-23,Plant C,M-01,P-02,727,12
2026-02-23,Plant C,M-02,P-02,698,16
2026-02-23,Plant C,M-02,P-03,1032,34
2026-02-23,Plant C,M-02,P-01,667,13
2026-02-23,Plant C,M-03,P-05,1028,59
2026-02-23,Plant C,M-03,P-05,800,47
2026-02-23,Plant C,M-03,P-04,797,13
2026-02-23,Plant C,M-04,P-06,1178,10
2026-02-23,Plant C,M-04,P-05,873,70
2026-02-23,Plant C,M-04,P-02,645,6
2026-02-23,Plant C,M-05,P-02,939,14
2026-02-23,Plant C,M-05,P-01,842,27
2026-02-23,Plant C,M-05,P-06,977,10
2026-02-24,Plant A,M-01,P-05,952,63
2026-02-24,Plant A,M-01,P-02,945,16
2026-02-24,Plant A,M-01,P-04,933,19
2026-02-24,Plant A,M-02,P-04,982,33
2026-02-24,Plant A,M-02,P-04,1045,30
2026-02-24,Plant A,M-02,P-01,763,17
2026-02-24,Plant A,M-03,P-05,1079,85
2026-02-24,Plant A,M-03,P-03,1063,34
2026-02-24,Plant A,M-03,P-02,577,5
2026-02-24,Plant A,M-04,P-02,840,15
2026-02-24,Plant A,M-04,P-05,837,69
2026-02-24,Plant A,M-04,P-01,807,23
2026-02-24,Plant A,M-05,P-02,775,20
2026-02-24,Plant A,M-05,P-02,762,15
2026-02-24,Plant A,M-05,P-05,774,53
2026-02-24,Plant B,M-01,P-06,782,19
2026-02-24,Plant B,M-01,P-05,928,58
2026-02-24,Plant B,M-01,P-05,926,58
2026-02-24,Plant B,M-02,P-04,1094,13
2026-02-24,Plant B,M-02,P-05,877,64
2026-02-24,Plant B,M-02,P-03,903,31
2026-02-24,Plant B,M-03,P-04,1088,21
2026-02-24,Plant B,M-03,P-01,1061,30
2026-02-24,Plant B,M-03,P-02,944,22
2026-02-24,Plant B,M-04,P-06,710,19
2026-02-24,Plant B,M-04,P-02,681,18
2026-02-24,Plant B,M-04,P-02,718,8
2026-02-24,Plant B,M-05,P-05,1134,68
2026-02-24,Plant B,M-05,P-03,911,27
2026-02-24,Plant B,M-05,P-04,767,11
2026-02-24,Plant C,M-01,P-01,779,24
2026-02-24,Plant C,M-01,P-03,740,9
2026-02-24,Plant C,M-01,P-06,977,18
2026-02-24,Plant C,M-02,P-06,1074,36
2026-02-24,Plant C,M-02,P-01,1033,17
2026-02-24,Plant C,M-02,P-06,927,25
2026-02-24,Plant C,M-03,P-04,946,28
2026-02-24,Plant C,M-03,P-01,744,17
2026-02-24,Plant C,M-03,P-06,974,19
2026-02-24,Plant C,M-04,P-05,1163,63
2026-02-24,Plant C,M-04,P-06,748,9
2026-02-24,Plant C,M-04,P-03,721,18
2026-02-24,Plant C,M-05,P-02,1020,15
2026-02-24,Plant C,M-05,P-01,686,14
2026-02-24,Plant C,M-05,P-04,857,13
2026-02-25,Plant A,M-01,P-03,698,17
2026-02-25,Plant A,M-01,P-03,792,15
2026-02-25,Plant A,M-01,P-05,639,54
2026-02-25,Plant A,M-02,P-03,877,18
2026-02-25,Plant A,M-02,P-05,858,62
2026-02-25,Plant A,M-02,P-04,814,21
2026-02-25,Plant A,M-03,P-05,721,33
2026-02-25,Plant A,M-03,P-01,769,6
2026-02-25,Plant A,M-03,P-06,653,8
2026-02-25,Plant A,M-04,P-04,1065,12
2026-02-25,Plant A,M-04,P-06,735,17
2026-02-25,Plant A,M-04,P-05,857,53
2026-02-25,Plant A,M-05,P-02,1013,14
2026-02-25,Plant A,M-05,P-04,975,30
2026-02-25,Plant A,M-05,P-03,749,6
2026-02-25,Plant B,M-01,P-05,1069,81
2026-02-25,Plant B,M-01,P-04,1013,18
2026-02-25,Plant B,M-01,P-06,822,9
2026-02-25,Plant B,M-02,P-05,817,65
2026-02-25,Plant B,M-02,P-04,985,14
2026-02-25,Plant B,M-02,P-04,765,21
2026-02-25,Plant B,M-03,P-01,683,19
2026-02-25,Plant B,M-03,P-03,887,16
2026-02-25,Plant B,M-03,P-03,577,15
2026-02-25,Plant B,M-04,P-02,547,14
2026-02-25,Plant B,M-04,P-02,638,13
2026-02-25,Plant B,M-04,P-04,412,6
2026-02-25,Plant B,M-05,P-03,1212,26
2026-02-25,Plant B,M-05,P-01,1066,22
2026-02-25,Plant B,M-05,P-05,666,52
2026-02-25,Plant C,M-01,P-06,716,16
2026-02-25,Plant C,M-01,P-04,976,9
2026-02-25,Plant C,M-01,P-03,927,25
2026-02-25,Plant C,M-02,P-03,1041,10
2026-02-25,Plant C,M-02,P-01,952,17
2026-02-25,Plant C,M-02,P-01,747,13
2026-02-25,Plant C,M-03,P-05,952,63
2026-02-25,Plant C,M-03,P-05,887,53
2026-02-25,Plant C,M-03,P-02,958,8
2026-02-25,Plant C,M-04,P-02,858,26
2026-02-25,Plant C,M-04,P-06,876,30
2026-02-25,Plant C,M-04,P-04,883,17
2026-02-25,Plant C,M-05,P-01,787,7
2026-02-25,Plant C,M-05,P-06,1044,28
2026-02-25,Plant C,M-05,P-02,955,31
2026-02-26,Plant A,M-01,P-06,1059,29
2026-02-26,Plant A,M-01,P-05,876,73
2026-02-26,Plant A,M-01,P-03,806,25
2026-02-26,Plant A,M-02,P-04,1006,29
2026-02-26,Plant A,M-02,P-03,1089,19
2026-02-26,Plant A,M-02,P-01,945,23
2026-02-26,Plant A,M-03,P-03,1016,30
2026-02-26,Plant A,M-03,P-03,947,16
2026-02-26,Plant A,M-03,P-02,930,13
2026-02-26,Plant A,M-04,P-05,1112,54
2026-02-26,Plant A,M-04,P-03,655,8
2026-02-26,Plant A,M-04,P-06,738,11
2026-02-26,Plant A,M-05,P-05,864,70
2026-02-26,Plant A,M-05,P-02,856,11
2026-02-26,Plant A,M-05,P-04,712,19
2026-02-26,Plant B,M-01,P-05,716,47
2026-02-26,Plant B,M-01,P-04,971,28
2026-02-26,Plant B,M-01,P-03,792,7
2026-02-26,Plant B,M-02,P-02,1153,21
2026-02-26,Plant B,M-02,P-05,836,52
2026-02-26,Plant B,M-02,P-05,926,47
2026-02-26,Plant B,M-03,P-05,1022,67
2026-02-26,Plant B,M-03,P-02,975,28
2026-02-26,Plant B,M-03,P-01,876,23
2026-02-26,Plant B,M-04,P-05,847,61
2026-02-26,Plant B,M-04,P-04,885,30
2026-02-26,Plant B,M-04,P-02,605,20
2026-02-26,Plant B,M-05,P-05,1049,58
2026-02-26,Plant B,M-05,P-02,683,22
2026-02-26,Plant B,M-05,P-01,756,24
2026-02-26,Plant C,M-01,P-01,1103,29
2026-02-26,Plant C,M-01,P-04,1102,15
2026-02-26,Plant C,M-01,P-03,767,6
2026-02-26,Plant C,M-02,P-04,897,11
2026-02-26,Plant C,M-02,P-04,984,26
2026-02-26,Plant C,M-02,P-06,680,21
2026-02-26,Plant C,M-03,P-03,1045,10
2026-02-26,Plant C,M-03,P-04,802,24
2026-02-26,Plant C,M-03,P-06,863,20
2026-02-26,Plant C,M-04,P-04,887,11
2026-02-26,Plant C,M-04,P-05,809,61
2026-02-26,Plant C,M-04,P-01,684,22
2026-02-26,Plant C,M-05,P-05,841,63
2026-02-26,Plant C,M-05,P-03,647,13
2026-02-26,Plant C,M-05,P-04,728,24
2026-02-27,Plant A,M-01,P-02,692,13
2026-02-27,Plant A,M-01,P-02,911,18
2026-02-27,Plant A,M-01,P-05,802,50
2026-02-27,Plant A,M-02,P-05,755,49
2026-02-27,Plant A,M-02,P-06,946,28
2026-02-27,Plant A,M-02,P-04,946,19
2026-02-27,Plant A,M-03,P-03,740,14
2026-02-27,Plant A,M-03,P-05,1073,61
2026-02-27,Plant A,M-03,P-05,675,56
2026-02-27,Plant A,M-04,P-03,1057,15
2026-02-27,Plant A,M-04,P-01,792,7
2026-02-27,Plant A,M-04,P-02,647,22
2026-02-27,Plant A,M-05,P-02,681,18
2026-02-27,Plant A,M-05,P-04,915,19
2026-02-27,Plant A,M-05,P-05,806,45
2026-02-27,Plant B,M-01,P-03,803,8
2026-02-27,Plant B,M-01,P-06,877,15
2026-02-27,Plant B,M-01,P-05,753,36
2026-02-27,Plant B,M-02,P-02,1050,23
2026-02-27,Plant B,M-02,P-04,1047,23
2026-02-27,Plant B,M-02,P-02,932,22
2026-02-27,Plant B,M-03,P-03,788,16
2026-02-27,Plant B,M-03,P-03,782,13
2026-02-27,Plant B,M-03,P-03,918,22
2026-02-27,Plant B,M-04,P-06,828,17
2026-02-27,Plant B,M-04,P-04,914,15
2026-02-27,Plant B,M-04,P-05,598,46
2026-02-27,Plant B,M-05,P-03,1084,12
2026-02-27,Plant B,M-05,P-02,767,13
2026-02-27,Plant B,M-05,P-04,846,22
2026-02-27,Plant C,M-01,P-05,961,47
2026-02-27,Plant C,M-01,P-04,1056,27
2026-02-27,Plant C,M-01,P-06,831,19
2026-02-27,Plant C,M-02,P-01,1008,18
2026-02-27,Plant C,M-02,P-01,1059,11
2026-02-27,Plant C,M-02,P-05,660,36
2026-02-27,Plant C,M-03,P-06,926,28
2026-02-27,Plant C,M-03,P-01,1033,22
2026-02-27,Plant C,M-03,P-03,992,20
2026-02-27,Plant C,M-04,P-04,1091,19
2026-02-27,Plant C,M-04,P-01,995,24
2026-02-27,Plant C,M-04,P-01,878,17
2026-02-27,Plant C,M-05,P-01,744,6
2026-02-27,Plant C,M-05,P-01,1037,31
2026-02-27,Plant C,M-05,P-03,909,18
2026-02-28,Plant A,M-01,P-01,998,22
2026-02-28,Plant A,M-01,P-04,844,26
2026-02-28,Plant A,M-01,P-03,777,26
2026-02-28,Plant A,M-02,P-06,1153,17
2026-02-28,Plant A,M-02,P-03,871,10
2026-02-28,Plant A,M-02,P-01,993,20
2026-02-28,Plant A,M-03,P-01,1001,31
2026-02-28,Plant A,M-03,P-01,805,11
2026-02-28,Plant A,M-03,P-06,694,18
2026-02-28,Plant A,M-04,P-03,1152,33
2026-02-28,Plant A,M-04,P-03,1078,10
2026-02-28,Plant A,M-04,P-02,800,18
2026-02-28,Plant A,M-05,P-01,841,11
2026-02-28,Plant A,M-05,P-06,1076,11
2026-02-28,Plant A,M-05,P-06,832,23
2026-02-28,Plant B,M-01,P-06,1073,22
2026-02-28,Plant B,M-01,P-03,614,15
2026-02-28,Plant B,M-01,P-03,781,13
2026-02-28,Plant B,M-02,P-06,1043,15
2026-02-28,Plant B,M-02,P-02,900,20
2026-02-28,Plant B,M-02,P-05,803,65
2026-02-28,Plant B,M-03,P-02,947,7
2026-02-28,Plant B,M-03,P-03,743,15
2026-02-28,Plant B,M-03,P-05,1056,65
2026-02-28,Plant B,M-04,P-02,489,9
2026-02-28,Plant B,M-04,P-05,659,42
2026-02-28,Plant B,M-04,P-03,717,5
2026-02-28,Plant B,M-05,P-04,1200,22
2026-02-28,Plant B,M-05,P-02,755,16
2026-02-28,Plant B,M-05,P-06,960,17
2026-02-28,Plant C,M-01,P-02,1120,31
2026-02-28,Plant C,M-01,P-02,1049,10
2026-02-28,Plant C,M-01,P-05,761,62
2026-02-28,Plant C,M-02,P-04,900,13
2026-02-28,Plant C,M-02,P-03,668,18
2026-02-28,Plant C,M-02,P-01,818,10
2026-02-28,Plant C,M-03,P-05,1046,47
2026-02-28,Plant C,M-03,P-02,918,9
2026-02-28,Plant C,M-03,P-03,923,31
2026-02-28,Plant C,M-04,P-01,1020,26
2026-02-28,Plant C,M-04,P-01,674,9
2026-02-28,Plant C,M-04,P-02,680,20
2026-02-28,Plant C,M-05,P-01,919,13
2026-02-28,Plant C,M-05,P-04,998,28
2026-02-28,Plant C,M-05,P-01,876,30
2026-03-01,Plant A,M-01,P-03,1002,22
2026-03-01,Plant A,M-01,P-02,875,30
2026-03-01,Plant A,M-01,P-05,1044,59
2026-03-01,Plant A,M-02,P-05,884,72
2026-03-01,Plant A,M-02,P-02,716,5
2026-03-01,Plant A,M-02,P-04,897,24
2026-03-01,Plant A,M-03,P-03,1040,11
2026-03-01,Plant A,M-03,P-01,842,7
2026-03-01,Plant A,M-03,P-01,805,21
2026-03-01,Plant A,M-04,P-06,900,20
2026-03-01,Plant A,M-04,P-02,945,26
2026-03-01,Plant A,M-04,P-05,879,58
2026-03-01,Plant A,M-05,P-06,969,32
2026-03-01,Plant A,M-05,P-03,763,21
2026-03-01,Plant A,M-05,P-03,906,25
2026-03-01,Plant B,M-01,P-06,906,11
2026-03-01,Plant B,M-01,P-02,773,10
2026-03-01,Plant B,M-01,P-01,672,11
2026-03-01,Plant B,M-02,P-04,860,26
2026-03-01,Plant B,M-02,P-04,1074,29
2026-03-01,Plant B,M-02,P-05,661,41
2026-03-01,Plant B,M-03,P-01,746,19
2026-03-01,Plant B,M-03,P-04,945,10
2026-03-01,Plant B,M-03,P-03,663,21
2026-03-01,Plant B,M-04,P-02,804,10
2026-03-01,Plant B,M-04,P-01,824,28
2026-03-01,Plant B,M-04,P-03,537,9
2026-03-01,Plant B,M-05,P-05,1037,81
2026-03-01,Plant B,M-05,P-05,842,56
2026-03-01,Plant B,M-05,P-03,873,16
2026-03-01,Plant C,M-01,P-01,1072,22
2026-03-01,Plant C,M-01,P-01,938,20
2026-03-01,Plant C,M-01,P-01,726,12
2026-03-01,Plant C,M-02,P-05,714,33
2026-03-01,Plant C,M-02,P-05,962,54
2026-03-01,Plant C,M-02,P-05,907,66
2026-03-01,Plant C,M-03,P-04,837,25
2026-03-01,Plant C,M-03,P-03,1001,29
2026-03-01,Plant C,M-03,P-01,842,25
2026-03-01,Plant C,M-04,P-02,1027,20
2026-03-01,Plant C,M-04,P-01,1101,26
2026-03-01,Plant C,M-04,P-01,791,21
2026-03-01,Plant C,M-05,P-06,792,24
2026-03-01,Plant C,M-05,P-05,820,65
2026-03-01,Plant C,M-05,P-06,974,15
2026-03-02,Plant A,M-01,P-03,913,26
2026-03-02,Plant A,M-01,P-05,981,63
2026-03-02,Plant A,M-01,P-04,585,10
2026-03-02,Plant A,M-02,P-02,1061,24
2026-03-02,Plant A,M-02,P-05,1068,84
2026-03-02,Plant A,M-02,P-05,794,66
2026-03-02,Plant A,M-03,P-04,892,10
2026-03-02,Plant A,M-03,P-04,780,10
2026-03-02,Plant A,M-03,P-03,681,9
2026-03-02,Plant A,M-04,P-06,1086,21
2026-03-02,Plant A,M-04,P-06,763,20
2026-03-02,Plant A,M-04,P-01,876,23
2026-03-02,Plant A,M-05,P-03,738,19
2026-03-02,Plant A,M-05,P-04,879,28
2026-03-02,Plant A,M-05,P-04,706,14
2026-03-02,Plant B,M-01,P-03,960,10
2026-03-02,Plant B,M-01,P-02,803,19
2026-03-02,Plant B,M-01,P-05,665,41
2026-03-02,Plant B,M-02,P-03,703,14
2026-03-02,Plant B,M-02,P-04,750,15
2026-03-02,Plant B,M-02,P-01,641,6
2026-03-02,Plant B,M-03,P-02,1049,22
2026-03-02,Plant B,M-03,P-03,783,11
2026-03-02,Plant B,M-03,P-05,941,58
2026-03-02,Plant B,M-04,P-03,959,25
2026-03-02,Plant B,M-04,P-03,832,13
2026-03-02,Plant B,M-04,P-02,498,7
2026-03-02,Plant B,M-05,P-04,1036,27
2026-03-02,Plant B,M-05,P-06,684,9
2026-03-02,Plant B,M-05,P-01,685,7
2026-03-02,Plant C,M-01,P-03,695,18
2026-03-02,Plant C,M-01,P-03,952,14
2026-03-02,Plant C,M-01,P-02,845,15
2026-03-02,Plant C,M-02,P-01,925,7
2026-03-02,Plant C,M-02,P-06,953,25
2026-03-02,Plant C,M-02,P-04,725,17
2026-03-02,Plant C,M-03,P-06,832,8
2026-03-02,Plant C,M-03,P-06,908,23
2026-03-02,Plant C,M-03,P-06,674,12
2026-03-02,Plant C,M-04,P-04,788,14
2026-03-02,Plant C,M-04,P-05,828,48
2026-03-02,Plant C,M-04,P-06,945,8
2026-03-02,Plant C,M-05,P-04,716,11
2026-03-02,Plant C,M-05,P-01,800,15
2026-03-02,Plant C,M-05,P-04,608,21
2026-03-03,Plant A,M-01,P-04,721,14
2026-03-03,Plant A,M-01,P-01,659,11
2026-03-03,Plant A,M-01,P-02,876,12
2026-03-03,Plant A,M-02,P-03,971,8
2026-03-03,Plant A,M-02,P-04,1037,25
2026-03-03,Plant A,M-02,P-02,652,10
2026-03-03,Plant A,M-03,P-05,1142,78
2026-03-03,Plant A,M-03,P-04,720,7
2026-03-03,Plant A,M-03,P-05,877,69
2026-03-03,Plant A,M-04,P-06,963,19
2026-03-03,Plant A,M-04,P-03,1032,14
2026-03-03,Plant A,M-04,P-06,842,14
2026-03-03,Plant A,M-05,P-05,773,39
2026-03-03,Plant A,M-05,P-03,786,13
2026-03-03,Plant A,M-05,P-04,792,10
2026-03-03,Plant B,M-01,P-05,767,56
2026-03-03,Plant B,M-01,P-01,1038,28
2026-03-03,Plant B,M-01,P-05,881,60
2026-03-03,Plant B,M-02,P-01,893,10
2026-03-03,Plant B,M-02,P-04,946,20
2026-03-03,Plant B,M-02,P-03,733,21
2026-03-03,Plant B,M-03,P-02,752,7
2026-03-03,Plant B,M-03,P-03,972,13
2026-03-03,Plant B,M-03,P-04,839,12
2026-03-03,Plant B,M-04,P-06,948,26
2026-03-03,Plant B,M-04,P-03,697,16
2026-03-03,Plant B,M-04,P-04,822,10
2026-03-03,Plant B,M-05,P-04,769,22
2026-03-03,Plant B,M-05,P-01,868,23
2026-03-03,Plant B,M-05,P-06,910,29
2026-03-03,Plant C,M-01,P-04,888,25
2026-03-03,Plant C,M-01,P-02,997,30
2026-03-03,Plant C,M-01,P-05,635,34
2026-03-03,Plant C,M-02,P-01,840,10
2026-03-03,Plant C,M-02,P-06,1082,14
2026-03-03,Plant C,M-02,P-03,860,12
2026-03-03,Plant C,M-03,P-06,1067,34
2026-03-03,Plant C,M-03,P-06,744,19
2026-03-03,Plant C,M-03,P-06,1029,14
2026-03-03,Plant C,M-04,P-06,866,20
2026-03-03,Plant C,M-04,P-06,840,29
2026-03-03,Plant C,M-04,P-01,884,24
2026-03-03,Plant C,M-05,P-03,1099,15
2026-03-03,Plant C,M-05,P-04,1030,33
2026-03-03,Plant C,M-05,P-05,797,53
2026-03-04,Plant A,M-01,P-06,752,14
2026-03-04,Plant A,M-01,P-01,1004,13
2026-03-04,Plant A,M-01,P-02,598,11
2026-03-04,Plant A,M-02,P-01,908,22
2026-03-04,Plant A,M-02,P-01,784,15
2026-03-04,Plant A,M-02,P-05,968,48
2026-03-04,Plant A,M-03,P-03,778,9
2026-03-04,Plant A,M-03,P-04,745,11
2026-03-04,Plant A,M-03,P-05,650,42
2026-03-04,Plant A,M-04,P-05,739,58
2026-03-04,Plant A,M-04,P-03,1049,33
2026-03-04,Plant A,M-04,P-03,696,9
2026-03-04,Plant A,M-05,P-05,950,67
2026-03-04,Plant A,M-05,P-05,713,45
2026-03-04,Plant A,M-05,P-06,800,7
2026-03-04,Plant B,M-01,P-03,1039,35
2026-03-04,Plant B,M-01,P-02,946,13
2026-03-04,Plant B,M-01,P-02,787,26
2026-03-04,Plant B,M-02,P-03,1033,24
2026-03-04,Plant B,M-02,P-03,808,24
2026-03-04,Plant B,M-02,P-02,594,7
2026-03-04,Plant B,M-03,P-01,930,28
2026-03-04,Plant B,M-03,P-03,956,12
2026-03-04,Plant B,M-03,P-02,696,9
2026-03-04,Plant B,M-04,P-01,704,10
2026-03-04,Plant B,M-04,P-04,560,13
2026-03-04,Plant B,M-04,P-06,587,11
2026-03-04,Plant B,M-05,P-05,883,43
2026-03-04,Plant B,M-05,P-03,895,12
2026-03-04,Plant B,M-05,P-03,805,24
2026-03-04,Plant C,M-01,P-03,843,19
2026-03-04,Plant C,M-01,P-03,1069,9
2026-03-04,Plant C,M-01,P-05,746,43
2026-03-04,Plant C,M-02,P-04,1047,30
2026-03-04,Plant C,M-02,P-01,1010,14
2026-03-04,Plant C,M-02,P-04,856,21
2026-03-04,Plant C,M-03,P-05,765,62
2026-03-04,Plant C,M-03,P-01,883,11
2026-03-04,Plant C,M-03,P-03,852,28
2026-03-04,Plant C,M-04,P-05,1071,56
2026-03-04,Plant C,M-04,P-05,928,55
2026-03-04,Plant C,M-04,P-01,868,17
2026-03-04,Plant C,M-05,P-04,980,10
2026-03-04,Plant C,M-05,P-02,898,14
2026-03-04,Plant C,M-05,P-03,874,12
2026-03-05,Plant A,M-01,P-04,755,14
2026-03-05,Plant A,M-01,P-01,751,16
2026-03-05,Plant A,M-01,P-03,589,11
2026-03-05,Plant A,M-02,P-02,849,7
2026-03-05,Plant A,M-02,P-04,981,16
2026-03-05,Plant A,M-02,P-02,667,10
2026-03-05,Plant A,M-03,P-03,791,9
2026-03-05,Plant A,M-03,P-01,919,22
2026-03-05,Plant A,M-03,P-04,773,15
2026-03-05,Plant A,M-04,P-05,1178,53
2026-03-05,Plant A,M-04,P-01,975,29
2026-03-05,Plant A,M-04,P-03,1002,14
2026-03-05,Plant A,M-05,P-04,975,10
2026-03-05,Plant A,M-05,P-05,640,51
2026-03-05,Plant A,M-05,P-01,653,12
2026-03-05,Plant B,M-01,P-02,1114,23
2026-03-05,Plant B,M-01,P-06,914,24
2026-03-05,Plant B,M-01,P-03,764,8
2026-03-05,Plant B,M-02,P-01,1005,23
2026-03-05,Plant B,M-02,P-06,911,25
2026-03-05,Plant B,M-02,P-05,910,70
2026-03-05,Plant B,M-03,P-03,759,11
2026-03-05,Plant B,M-03,P-04,663,18
2026-03-05,Plant B,M-03,P-04,648,15
2026-03-05,Plant B,M-04,P-04,963,21
2026-03-05,Plant B,M-04,P-01,934,24
2026-03-05,Plant B,M-04,P-06,769,7
2026-03-05,Plant B,M-05,P-01,1117,29
2026-03-05,Plant B,M-05,P-06,732,18
2026-03-05,Plant B,M-05,P-02,939,23
2026-03-05,Plant C,M-01,P-02,935,14
2026-03-05,Plant C,M-01,P-04,1001,18
2026-03-05,Plant C,M-01,P-04,560,6
2026-03-05,Plant C,M-02,P-01,753,7
2026-03-05,Plant C,M-02,P-05,930,73
2026-03-05,Plant C,M-02,P-06,899,26
2026-03-05,Plant C,M-03,P-05,1089,56
2026-03-05,Plant C,M-03,P-04,1010,18
2026-03-05,Plant C,M-03,P-03,966,9
2026-03-05,Plant C,M-04,P-03,735,16
2026-03-05,Plant C,M-04,P-04,1025,12
2026-03-05,Plant C,M-04,P-01,754,11
2026-03-05,Plant C,M-05,P-05,811,62
2026-03-05,Plant C,M-05,P-06,754,11
2026-03-05,Plant C,M-05,P-05,733,44
2026-03-06,Plant A,M-01,P-02,666,8
2026-03-06,Plant A,M-01,P-02,889,24
2026-03-06,Plant A,M-01,P-04,714,18
2026-03-06,Plant A,M-02,P-06,992,31
2026-03-06,Plant A,M-02,P-01,695,6
2026-03-06,Plant A,M-02,P-01,718,8
2026-03-06,Plant A,M-03,P-01,886,30
2026-03-06,Plant A,M-03,P-05,775,41
2026-03-06,Plant A,M-03,P-05,920,51
2026-03-06,Plant A,M-04,P-03,941,16
2026-03-06,Plant A,M-04,P-03,823,20
2026-03-06,Plant A,M-04,P-06,752,13
2026-03-06,Plant A,M-05,P-02,1045,8
2026-03-06,Plant A,M-05,P-06,825,28
2026-03-06,Plant A,M-05,P-01,848,14
2026-03-06,Plant B,M-01,P-02,964,22
2026-03-06,Plant B,M-01,P-05,846,70
2026-03-06,Plant B,M-01,P-04,979,26
2026-03-06,Plant B,M-02,P-04,869,12
2026-03-06,Plant B,M-02,P-01,865,20
2026-03-06,Plant B,M-02,P-03,615,19
2026-03-06,Plant B,M-03,P-02,714,13
2026-03-06,Plant B,M-03,P-06,755,20
2026-03-06,Plant B,M-03,P-05,871,58
2026-03-06,Plant B,M-04,P-01,884,18
2026-03-06,Plant B,M-04,P-05,952,55
2026-03-06,Plant B,M-04,P-04,690,11
2026-03-06,Plant B,M-05,P-01,833,27
2026-03-06,Plant B,M-05,P-03,897,9
2026-03-06,Plant B,M-05,P-03,863,18
2026-03-06,Plant C,M-01,P-02,777,26
2026-03-06,Plant C,M-01,P-01,843,10
2026-03-06,Plant C,M-01,P-06,665,22
2026-03-06,Plant C,M-02,P-06,820,12
2026-03-06,Plant C,M-02,P-06,740,14
2026-03-06,Plant C,M-02,P-04,815,13
2026-03-06,Plant C,M-03,P-06,754,6
2026-03-06,Plant C,M-03,P-02,1109,20
2026-03-06,Plant C,M-03,P-04,877,10
2026-03-06,Plant C,M-04,P-01,809,13
2026-03-06,Plant C,M-04,P-06,843,7
2026-03-06,Plant C,M-04,P-01,673,7
2026-03-06,Plant C,M-05,P-05,905,59
2026-03-06,Plant C,M-05,P-06,940,7
2026-03-06,Plant C,M-05,P-03,866,19
2026-03-07,Plant A,M-01,P-06,903,18
2026-03-07,Plant A,M-01,P-04,951,23
2026-03-07,Plant A,M-01,P-05,750,53
2026-03-07,Plant A,M-02,P-01,827,25
2026-03-07,Plant A,M-02,P-01,1027,24
2026-03-07,Plant A,M-02,P-06,871,24
2026-03-07,Plant A,M-03,P-05,995,47
2026-03-07,Plant A,M-03,P-03,959,13
2026-03-07,Plant A,M-03,P-01,866,21
2026-03-07,Plant A,M-04,P-06,955,16
2026-03-07,Plant A,M-04,P-04,765,11
2026-03-07,Plant A,M-04,P-06,985,8
2026-03-07,Plant A,M-05,P-04,732,15
2026-03-07,Plant A,M-05,P-04,962,25
2026-03-07,Plant A,M-05,P-04,600,5
2026-03-07,Plant B,M-01,P-05,949,75
2026-03-07,Plant B,M-01,P-01,701,13
2026-03-07,Plant B,M-01,P-06,605,18
2026-03-07,Plant B,M-02,P-03,834,28
2026-03-07,Plant B,M-02,P-05,664,32
2026-03-07,Plant B,M-02,P-03,633,7
2026-03-07,Plant B,M-03,P-01,1145,34
2026-03-07,Plant B,M-03,P-06,960,19
2026-03-07,Plant B,M-03,P-04,671,7
2026-03-07,Plant B,M-04,P-01,1003,31
2026-03-07,Plant B,M-04,P-02,649,5
2026-03-07,Plant B,M-04,P-01,641,8
2026-03-07,Plant B,M-05,P-06,1122,19
2026-03-07,Plant B,M-05,P-05,1067,87
2026-03-07,Plant B,M-05,P-05,864,57
2026-03-07,Plant C,M-01,P-05,1039,46
2026-03-07,Plant C,M-01,P-05,937,70
2026-03-07,Plant C,M-01,P-03,1012,12
2026-03-07,Plant C,M-02,P-05,917,56
2026-03-07,Plant C,M-02,P-06,696,20
2026-03-07,Plant C,M-02,P-05,626,40
2026-03-07,Plant C,M-03,P-05,934,70
2026-03-07,Plant C,M-03,P-04,786,21
2026-03-07,Plant C,M-03,P-04,710,5
2026-03-07,Plant C,M-04,P-05,1155,77
2026-03-07,Plant C,M-04,P-05,823,55
2026-03-07,Plant C,M-04,P-04,801,15
2026-03-07,Plant C,M-05,P-02,792,12
2026-03-07,Plant C,M-05,P-01,686,10
2026-03-07,Plant C,M-05,P-06,685,9
2026-03-08,Plant A,M-01,P-06,1031,32
2026-03-08,Plant A,M-01,P-06,823,11
2026-03-08,Plant A,M-01,P-02,738,18
2026-03-08,Plant A,M-02,P-04,874,19
2026-03-08,Plant A,M-02,P-05,717,39
2026-03-08,Plant A,M-02,P-06,908,7
2026-03-08,Plant A,M-03,P-01,918,12
2026-03-08,Plant A,M-03,P-04,754,24
2026-03-08,Plant A,M-03,P-06,681,13
2026-03-08,Plant A,M-04,P-02,823,18
2026-03-08,Plant A,M-04,P-06,697,15
2026-03-08,Plant A,M-04,P-06,971,13
2026-03-08,Plant A,M-05,P-01,730,10
