Date,Plant,Machine,Downtime_Hours,Downtime_Reason
2026-02-24,Plant A,M-01,2.051978655226269,Operator Issue
2026-02-24,Plant A,M-01,0.8277283235145341,Material Shortage
2026-02-24,Plant A,M-02,1.826951023613094,Maintenance
2026-02-24,Plant A,M-02,0.6316370677564878,Material Shortage
2026-02-24,Plant A,M-02,2.002310150983748,Electrical Failure
2026-02-24,Plant A,M-03,0.24282301314578944,Mechanical Failure
2026-02-24,Plant A,M-03,0.6971721655634302,Material Shortage
2026-02-24,Plant A,M-03,3.259706437301847,Maintenance
2026-02-24,Plant A,M-04,2.6020778642715565,Electrical Failure
2026-02-24,Plant A,M-04,1.2593653748179687,Maintenance
2026-02-24,Plant A,M-04,3.0319886748250764,Changeover
2026-02-24,Plant A,M-05,0.5836109838767953,Mechanical Failure
2026-02-24,Plant A,M-05,1.0089158146998747,Mechanical Failure
2026-02-24,Plant A,M-05,0.34959329675838047,Mechanical Failure
2026-02-24,Plant B,M-01,3.337250391463372,Changeover
2026-02-24,Plant B,M-01,1.7977420163936058,Material Shortage
2026-02-24,Plant B,M-01,2.2023337135028296,Changeover
2026-02-24,Plant B,M-02,0.7744116534441177,Maintenance
2026-02-24,Plant B,M-02,0.6741322399707417,Material Shortage
2026-02-24,Plant B,M-02,1.1306275113510849,Electrical Failure
2026-02-24,Plant B,M-03,0.3421672010195519,Maintenance
2026-02-24,Plant B,M-03,2.3455878156713394,Changeover
2026-02-24,Plant B,M-03,2.874938236556211,Material Shortage
2026-02-24,Plant B,M-04,4.341590768540325,Material Shortage
2026-02-24,Plant B,M-04,7.876466123762954,Changeover
2026-02-24,Plant B,M-04,5.15155571751937,Electrical Failure
2026-02-24,Plant B,M-05,0.7021633631733277,Material Shortage
2026-02-24,Plant B,M-05,2.6279434846483825,Mechanical Failure
2026-02-24,Plant B,M-05,1.1733759733403828,Maintenance
2026-02-24,Plant C,M-01,0.8160911816226599,Material Shortage
2026-02-24,Plant C,M-01,0.7237189507825101,Mechanical Failure
2026-02-24,Plant C,M-01,1.880057496891738,Material Shortage
2026-02-24,Plant C,M-02,2.9888486152348643,Material Shortage
2026-02-24,Plant C,M-02,1.9900576393100482,Changeover
2026-02-24,Plant C,M-02,0.5952686536157512,Electrical Failure
2026-02-24,Plant C,M-03,2.069118992709546,Operator Issue
2026-02-24,Plant C,M-03,1.142673609623513,Changeover
2026-02-24,Plant C,M-03,2.11506341151687,Mechanical Failure
2026-02-24,Plant C,M-04,1.1398135639201568,Maintenance
2026-02-24,Plant C,M-04,1.74150620588736,Mechanical Failure
2026-02-24,Plant C,M-04,2.7489454830066977,Electrical Failure
2026-02-24,Plant C,M-05,2.362099985133663,Electrical Failure
2026-02-24,Plant C,M-05,3.4139488003277423,Changeover
2026-02-24,Plant C,M-05,0.9585696509674393,Electrical Failure
2026-02-25,Plant A,M-01,3.1864334514950015,Material Shortage
2026-02-25,Plant A,M-01,0.2328469648541023,Mechanical Failure
2026-02-25,Plant A,M-01,3.040623136538562,Electrical Failure
2026-02-25,Plant A,M-02,1.367961332698502,Material Shortage
2026-02-25,Plant A,M-02,0.98181989259014,Operator Issue
2026-02-25,Plant A,M-02,3.310506515246528,Maintenance
2026-02-25,Plant A,M-03,2.3109980486096515,Material Shortage
2026-02-25,Plant A,M-03,1.1218758666945075,Mechanical Failure
2026-02-25,Plant A,M-03,2.80610996252915,Maintenance
2026-02-25,Plant A,M-04,2.776725250256063,Electrical Failure
2026-02-25,Plant A,M-04,3.0779643490169897,Electrical Failure
2026-02-25,Plant A,M-04,3.110955598721235,Mechanical Failure
2026-02-25,Plant A,M-05,0.7563855810839231,Changeover
2026-02-25,Plant A,M-05,2.4886372098457614,Mechanical Failure
2026-02-25,Plant A,M-05,1.2699726170344734,Electrical Failure
2026-02-25,Plant B,M-01,2.6912585609043926,Maintenance
2026-02-25,Plant B,M-01,2.632161500310939,Mechanical Failure
2026-02-25,Plant B,M-01,1.500998559855224,Maintenance
2026-02-25,Plant B,M-02,2.8837354192385676,Material Shortage
2026-02-25,Plant B,M-02,0.5804654877840697,Mechanical Failure
2026-02-25,Plant B,M-02,0.31834591490037323,Mechanical Failure
2026-02-25,Plant B,M-03,2.680021273701137,Material Shortage
2026-02-25,Plant B,M-03,3.0097356249296667,Maintenance
2026-02-25,Plant B,M-03,2.5267693817566066,Changeover
2026-02-25,Plant B,M-04,6.582762673798154,Electrical Failure
2026-02-25,Plant B,M-04,5.4270267167907775,Electrical Failure
2026-02-25,Plant B,M-04,7.504559138736029,Changeover
2026-02-25,Plant B,M-05,1.0171374169011165,Operator Issue
2026-02-25,Plant B,M-05,1.0351785306307086,Operator Issue
2026-02-25,Plant B,M-05,2.3854169068208853,Changeover
2026-02-25,Plant C,M-01,3.318954195838307,Changeover
2026-02-25,Plant C,M-01,0.39429278995086026,Changeover
2026-02-25,Plant C,M-01,3.4931007619079444,Changeover
2026-02-25,Plant C,M-02,3.4287642012656923,Mechanical Failure
2026-02-25,Plant C,M-02,1.4554666908276719,Mechanical Failure
2026-02-25,Plant C,M-02,0.6943717705007031,Maintenance
2026-02-25,Plant C,M-03,1.4798126348984184,Material Shortage
2026-02-25,Plant C,M-03,3.3377754129560677,Changeover
2026-02-25,Plant C,M-03,1.2339818460993413,Electrical Failure
2026-02-25,Plant C,M-04,3.135057722147231,Operator Issue
2026-02-25,Plant C,M-04,3.4096715466081826,Electrical Failure
2026-02-25,Plant C,M-04,0.8428534633169691,Mechanical Failure
2026-02-25,Plant C,M-05,1.4107556841557376,Electrical Failure
2026-02-25,Plant C,M-05,0.5134257765644719,Mechanical Failure
2026-02-25,Plant C,M-05,2.3783941660683303,Changeover
2026-02-26,Plant A,M-01,3.2559410626154537,Changeover
2026-02-26,Plant A,M-01,2.4512044483041677,Material Shortage
2026-02-26,Plant A,M-01,0.6664793371316498,Operator Issue
2026-02-26,Plant A,M-02,1.4450428904250914,Operator Issue
2026-02-26,Plant A,M-02,0.8880044822512054,Changeover
2026-02-26,Plant A,M-02,0.9930651360231606,Operator Issue
2026-02-26,Plant A,M-03,3.4028324453691456,Operator Issue
2026-02-26,Plant A,M-03,2.0871898643541407,Material Shortage
2026-02-26,Plant A,M-03,0.3779250565062413,Mechanical Failure
2026-02-26,Plant A,M-04,0.6807871931391208,Mechanical Failure
2026-02-26,Plant A,M-04,2.444585259422348,Changeover
2026-02-26,Plant A,M-04,1.2531604012628377,Changeover
2026-02-26,Plant A,M-05,1.2392015068381637,Operator Issue
2026-02-26,Plant A,M-05,1.304508991913256,Maintenance
2026-02-26,Plant A,M-05,2.415388397375748,Mechanical Failure
2026-02-26,Plant B,M-01,1.6028392424042535,Changeover
2026-02-26,Plant B,M-01,0.4959382469759544,Changeover
2026-02-26,Plant B,M-01,2.00026311272263,Maintenance
2026-02-26,Plant B,M-02,1.0715642875909501,Maintenance
2026-02-26,Plant B,M-02,0.9345299626459216,Changeover
2026-02-26,Plant B,M-02,0.47001697939276604,Material Shortage
2026-02-26,Plant B,M-03,2.3601024967746573,Electrical Failure
2026-02-26,Plant B,M-03,1.6788318375867335,Material Shortage
2026-02-26,Plant B,M-03,1.2650295498138646,Maintenance
2026-02-26,Plant B,M-04,5.027875415597084,Mechanical Failure
2026-02-26,Plant B,M-04,5.4553308410735415,Mechanical Failure
2026-02-26,Plant B,M-04,4.443726973057159,Mechanical Failure
2026-02-26,Plant B,M-05,1.191860820869506,Operator Issue
2026-02-26,Plant B,M-05,2.748347032172742,Maintenance
2026-02-26,Plant B,M-05,1.7892076703917643,Material Shortage
2026-02-26,Plant C,M-01,0.5750646979182432,Mechanical Failure
2026-02-26,Plant C,M-01,0.8831027441415491,Electrical Failure
2026-02-26,Plant C,M-01,0.39270753939520786,Changeover
2026-02-26,Plant C,M-02,1.1100496271966698,Operator Issue
2026-02-26,Plant C,M-02,1.7105729123612576,Material Shortage
2026-02-26,Plant C,M-02,2.0857802669686594,Material Shortage
2026-02-26,Plant C,M-03,2.9760066801864755,Material Shortage
2026-02-26,Plant C,M-03,2.7248344555610435,Changeover
2026-02-26,Plant C,M-03,2.085164033860644,Maintenance
2026-02-26,Plant C,M-04,0.6391859092702314,Electrical Failure
2026-02-26,Plant C,M-04,0.5310378188797246,Electrical Failure
2026-02-26,Plant C,M-04,0.9987319761609537,Maintenance
2026-02-26,Plant C,M-05,1.6848666020164111,Operator Issue
2026-02-26,Plant C,M-05,2.5201096742038014,Electrical Failure
2026-02-26,Plant C,M-05,2.236279012143893,Electrical Failure
2026-02-27,Plant A,M-01,2.704882852044972,Changeover
2026-02-27,Plant A,M-01,2.101411861273999,Mechanical Failure
2026-02-27,Plant A,M-01,2.37489750663664,Operator Issue
2026-02-27,Plant A,M-02,2.754070639416594,Operator Issue
2026-02-27,Plant A,M-02,0.6288511834538393,Maintenance
2026-02-27,Plant A,M-02,0.908571800891544,Changeover
2026-02-27,Plant A,M-03,2.9123273559429137,Operator Issue
2026-02-27,Plant A,M-03,2.6505575093193596,Mechanical Failure
2026-02-27,Plant A,M-03,2.1005055026165023,Mechanical Failure
2026-02-27,Plant A,M-04,2.5516495618494623,Operator Issue
2026-02-27,Plant A,M-04,2.4379916682598197,Operator Issue
2026-02-27,Plant A,M-04,1.008359301178384,Mechanical Failure
2026-02-27,Plant A,M-05,2.4495492473709763,Changeover
2026-02-27,Plant A,M-05,0.6581774204083513,Electrical Failure
2026-02-27,Plant A,M-05,0.6518221151737389,Operator Issue
2026-02-27,Plant B,M-01,2.280433945702423,Mechanical Failure
2026-02-27,Plant B,M-01,0.8148128299751038,Maintenance
2026-02-27,Plant B,M-01,3.482276650372126,Material Shortage
2026-02-27,Plant B,M-02,1.1207665854815296,Electrical Failure
2026-02-27,Plant B,M-02,1.2729865725627956,Mechanical Failure
2026-02-27,Plant B,M-02,2.195056793193984,Operator Issue
2026-02-27,Plant B,M-03,1.9924053082312243,Maintenance
2026-02-27,Plant B,M-03,0.5649857798925041,Operator Issue
2026-02-27,Plant B,M-03,1.2669563423705146,Operator Issue
2026-02-27,Plant B,M-04,7.331476167191958,Changeover
2026-02-27,Plant B,M-04,5.960805834225067,Maintenance
2026-02-27,Plant B,M-04,7.10752398303323,Electrical Failure
2026-02-27,Plant B,M-05,1.9882584536989278,Mechanical Failure
2026-02-27,Plant B,M-05,0.740002459422759,Operator Issue
2026-02-27,Plant B,M-05,1.1208398775298587,Maintenance
2026-02-27,Plant C,M-01,2.5814732132977194,Operator Issue
2026-02-27,Plant C,M-01,0.667660187216989,Maintenance
2026-02-27,Plant C,M-01,1.5127914639034536,Material Shortage
2026-02-27,Plant C,M-02,1.6729538924626657,Maintenance
2026-02-27,Plant C,M-02,3.3912828306534233,Mechanical Failure
2026-02-27,Plant C,M-02,3.3566128697669324,Operator Issue
2026-02-27,Plant C,M-03,3.439872690817365,Maintenance
2026-02-27,Plant C,M-03,2.6771458530588053,Mechanical Failure
2026-02-27,Plant C,M-03,1.1148425244922116,Mechanical Failure
2026-02-27,Plant C,M-04,2.655179872241639,Operator Issue
2026-02-27,Plant C,M-04,0.3670157744986725,Maintenance
2026-02-27,Plant C,M-04,1.9248873504856836,Changeover
2026-02-27,Plant C,M-05,2.799438811925182,Changeover
2026-02-27,Plant C,M-05,2.8218692979866473,Material Shortage
2026-02-27,Plant C,M-05,0.5290878802180268,Electrical Failure
2026-02-28,Plant A,M-01,3.4640366479797544,Mechanical Failure
2026-02-28,Plant A,M-01,0.6184119901312415,Changeover
2026-02-28,Plant A,M-01,0.3814401895555082,Material Shortage
2026-02-28,Plant A,M-02,0.32527249117761226,Changeover
2026-02-28,Plant A,M-02,0.48203787578498675,Electrical Failure
2026-02-28,Plant A,M-02,1.7068023567305424,Changeover
2026-02-28,Plant A,M-03,0.4194064499490775,Changeover
2026-02-28,Plant A,M-03,0.33255378603691804,Electrical Failure
2026-02-28,Plant A,M-03,0.8205885742612522,Material Shortage
2026-02-28,Plant A,M-04,0.658569223449301,Mechanical Failure
2026-02-28,Plant A,M-04,1.0319203148761193,Operator Issue
2026-02-28,Plant A,M-04,2.1770344735446674,Maintenance
2026-02-28,Plant A,M-05,0.49734082306685345,Electrical Failure
2026-02-28,Plant A,M-05,1.0373707773031433,Operator Issue
2026-02-28,Plant A,M-05,1.989245628124043,Maintenance
2026-02-28,Plant B,M-01,1.8214075432749606,Changeover
2026-02-28,Plant B,M-01,2.908138994162961,Electrical Failure
2026-02-28,Plant B,M-01,2.4767128094365765,Maintenance
2026-02-28,Plant B,M-02,1.215948860410585,Operator Issue
2026-02-28,Plant B,M-02,1.8309785571451223,Mechanical Failure
2026-02-28,Plant B,M-02,1.5057159240515376,Operator Issue
2026-02-28,Plant B,M-03,2.4412128290407797,Operator Issue
2026-02-28,Plant B,M-03,0.38756890156340473,Electrical Failure
2026-02-28,Plant B,M-03,1.7989877123734876,Mechanical Failure
2026-02-28,Plant B,M-04,7.403723309732964,Mechanical Failure
2026-02-28,Plant B,M-04,4.84754615779983,Electrical Failure
2026-02-28,Plant B,M-04,5.431871302238662,Mechanical Failure
2026-02-28,Plant B,M-05,0.6065332305413397,Material Shortage
2026-02-28,Plant B,M-05,1.6188011676908918,Changeover
2026-02-28,Plant B,M-05,1.055953984229896,Maintenance
2026-02-28,Plant C,M-01,0.47983345361294394,Maintenance
2026-02-28,Plant C,M-01,0.4554934689983723,Operator Issue
2026-02-28,Plant C,M-01,1.0100975535860064,Operator Issue
2026-02-28,Plant C,M-02,0.8754825262519081,Maintenance
2026-02-28,Plant C,M-02,3.2589041871807303,Material Shortage
2026-02-28,Plant C,M-02,3.3292865443009627,Maintenance
2026-02-28,Plant C,M-03,0.8662569852385364,Changeover
2026-02-28,Plant C,M-03,0.3298859893059041,Changeover
2026-02-28,Plant C,M-03,2.2791722670937737,Operator Issue
2026-02-28,Plant C,M-04,1.099989980867197,Electrical Failure
2026-02-28,Plant C,M-04,2.3267774857336154,Maintenance
2026-02-28,Plant C,M-04,2.2970939513034114,Electrical Failure
2026-02-28,Plant C,M-05,0.4260724584503197,Changeover
2026-02-28,Plant C,M-05,0.5568936734437666,Material Shortage
2026-02-28,Plant C,M-05,1.8606195674592143,Operator Issue
2026-03-01,Plant A,M-01,1.466260653351078,Maintenance
2026-03-01,Plant A,M-01,2.661452638314401,Changeover
2026-03-01,Plant A,M-01,0.696314299623825,Operator Issue
2026-03-01,Plant A,M-02,2.267006288521651,Electrical Failure
2026-03-01,Plant A,M-02,2.564539681530636,Operator Issue
2026-03-01,Plant A,M-02,3.297034022491544,Operator Issue
2026-03-01,Plant A,M-03,1.0782948248681135,Changeover
2026-03-01,Plant A,M-03,2.1646806733861137,Mechanical Failure
2026-03-01,Plant A,M-03,2.8139490720693616,Electrical Failure
2026-03-01,Plant A,M-04,2.564610214718247,Operator Issue
2026-03-01,Plant A,M-04,3.1809596473885398,Changeover
2026-03-01,Plant A,M-04,2.4684705989622153,Operator Issue
2026-03-01,Plant A,M-05,3.4319402048993,Maintenance
2026-03-01,Plant A,M-05,2.678541360140177,Material Shortage
2026-03-01,Plant A,M-05,2.017879510196061,Operator Issue
2026-03-01,Plant B,M-01,1.8741510522428413,Mechanical Failure
2026-03-01,Plant B,M-01,2.6851851016563866,Material Shortage
2026-03-01,Plant B,M-01,3.3489154955545324,Material Shortage
2026-03-01,Plant B,M-02,1.790239923989699,Material Shortage
2026-03-01,Plant B,M-02,0.9282804083688825,Material Shortage
2026-03-01,Plant B,M-02,2.572610699711266,Material Shortage
2026-03-01,Plant B,M-03,0.3252366046609089,Mechanical Failure
2026-03-01,Plant B,M-03,3.110766705987687,Electrical Failure
2026-03-01,Plant B,M-03,3.411333581593271,Operator Issue
2026-03-01,Plant B,M-04,5.145357770219159,Mechanical Failure
2026-03-01,Plant B,M-04,6.540204280809957,Maintenance
2026-03-01,Plant B,M-04,4.6045359993955755,Electrical Failure
2026-03-01,Plant B,M-05,2.5789141458768094,Material Shortage
2026-03-01,Plant B,M-05,0.7383236308768621,Operator Issue
2026-03-01,Plant B,M-05,1.4590781801627035,Material Shortage
2026-03-01,Plant C,M-01,0.24542348800681996,Changeover
2026-03-01,Plant C,M-01,2.4333319965789713,Operator Issue
2026-03-01,Plant C,M-01,1.798059417173822,Changeover
2026-03-01,Plant C,M-02,0.7378084760817767,Changeover
2026-03-01,Plant C,M-02,1.514592244680242,Material Shortage
2026-03-01,Plant C,M-02,0.7564815229990358,Mechanical Failure
2026-03-01,Plant C,M-03,3.3617746453677535,Changeover
2026-03-01,Plant C,M-03,0.6770508169532506,Electrical Failure
2026-03-01,Plant C,M-03,2.622580493512583,Operator Issue
2026-03-01,Plant C,M-04,0.37000145772868054,Mechanical Failure
2026-03-01,Plant C,M-04,0.6175347318414073,Mechanical Failure
2026-03-01,Plant C,M-04,1.523845029079189,Changeover
2026-03-01,Plant C,M-05,0.6844194061419777,Electrical Failure
2026-03-01,Plant C,M-05,0.2594549371464279,Maintenance
2026-03-01,Plant C,M-05,1.7081834255870998,Operator Issue
2026-03-02,Plant A,M-01,3.4844352303677093,Material Shortage
2026-03-02,Plant A,M-01,3.1199379939807166,Mechanical Failure
2026-03-02,Plant A,M-01,1.6214485171082744,Maintenance
2026-03-02,Plant A,M-02,0.3348841257025894,Material Shortage
2026-03-02,Plant A,M-02,0.39713673891316126,Material Shortage
2026-03-02,Plant A,M-02,1.5229479502798675,Mechanical Failure
2026-03-02,Plant A,M-03,1.2536910570782984,Mechanical Failure
2026-03-02,Plant A,M-03,0.8313741588785073,Changeover
2026-03-02,Plant A,M-03,3.2767612630741048,Changeover
2026-03-02,Plant A,M-04,2.2213154566776687,Maintenance
2026-03-02,Plant A,M-04,3.0759971589095643,Electrical Failure
2026-03-02,Plant A,M-04,1.0428575407429368,Mechanical Failure
2026-03-02,Plant A,M-05,0.9268149034235269,Material Shortage
2026-03-02,Plant A,M-05,2.238430530602421,Maintenance
2026-03-02,Plant A,M-05,0.32866508540015354,Operator Issue
2026-03-02,Plant B,M-01,0.9229205121366781,Operator Issue
2026-03-02,Plant B,M-01,0.37598831589944054,Maintenance
2026-03-02,Plant B,M-01,1.6674026537677635,Changeover
2026-03-02,Plant B,M-02,3.3409676806285,Changeover
2026-03-02,Plant B,M-02,2.590396931658621,Changeover
2026-03-02,Plant B,M-02,1.700938249047544,Electrical Failure
2026-03-02,Plant B,M-03,0.36450300229563753,Operator Issue
2026-03-02,Plant B,M-03,2.9496565711597587,Material Shortage
2026-03-02,Plant B,M-03,1.9748446468689662,Mechanical Failure
2026-03-02,Plant B,M-04,4.234028605797746,Mechanical Failure
2026-03-02,Plant B,M-04,6.277768076084974,Mechanical Failure
2026-03-02,Plant B,M-04,5.676220202356356,Changeover
2026-03-02,Plant B,M-05,1.686552358471061,Electrical Failure
2026-03-02,Plant B,M-05,3.493558471700993,Changeover
2026-03-02,Plant B,M-05,0.9498282905297046,Changeover
2026-03-02,Plant C,M-01,3.340108775133241,Mechanical Failure
2026-03-02,Plant C,M-01,1.0006031559463924,Operator Issue
2026-03-02,Plant C,M-01,1.4281195130443645,Electrical Failure
2026-03-02,Plant C,M-02,1.7722709297696342,Operator Issue
2026-03-02,Plant C,M-02,2.3588199234896847,Changeover
2026-03-02,Plant C,M-02,0.5857922374300133,Mechanical Failure
2026-03-02,Plant C,M-03,0.29752421010734126,Material Shortage
2026-03-02,Plant C,M-03,3.3202647937144394,Mechanical Failure
2026-03-02,Plant C,M-03,2.4600655220885965,Changeover
2026-03-02,Plant C,M-04,2.025438822915587,Maintenance
2026-03-02,Plant C,M-04,0.5489263841572867,Changeover
2026-03-02,Plant C,M-04,1.2853886605150906,Maintenance
2026-03-02,Plant C,M-05,1.8451362096831132,Changeover
2026-03-02,Plant C,M-05,2.1610118176563353,Mechanical Failure
2026-03-02,Plant C,M-05,2.970697025475415,Changeover
2026-03-03,Plant A,M-01,1.921086782338596,Changeover
2026-03-03,Plant A,M-01,1.1760953587459901,Electrical Failure
2026-03-03,Plant A,M-01,2.9302324225161978,Electrical Failure
2026-03-03,Plant A,M-02,3.1865460213636587,Operator Issue
2026-03-03,Plant A,M-02,1.6076777155480688,Maintenance
2026-03-03,Plant A,M-02,1.8409392426299558,Maintenance
2026-03-03,Plant A,M-03,0.4221193316338082,Mechanical Failure
2026-03-03,Plant A,M-03,2.2687557433753662,Changeover
2026-03-03,Plant A,M-03,1.0227487615163178,Maintenance
2026-03-03,Plant A,M-04,2.287723999803848,Changeover
2026-03-03,Plant A,M-04,1.271816473601442,Changeover
2026-03-03,Plant A,M-04,2.84355053682333,Maintenance
2026-03-03,Plant A,M-05,0.9435847968849584,Maintenance
2026-03-03,Plant A,M-05,1.2097881488988804,Mechanical Failure
2026-03-03,Plant A,M-05,0.5881084942894084,Material Shortage
2026-03-03,Plant B,M-01,2.5976833374817194,Electrical Failure
2026-03-03,Plant B,M-01,1.6322000547650746,Electrical Failure
2026-03-03,Plant B,M-01,2.556242244119284,Operator Issue
