Date,Plant,Machine,Energy_kWh
2026-02-17,Plant C,M-05,518.9686017351222
2026-02-17,Plant C,M-05,387.46822490639005
2026-02-17,Plant C,M-05,340.3890268771217
2026-02-18,Plant A,M-01,716.018497278014
2026-02-18,Plant A,M-01,505.88679058195044
2026-02-18,Plant A,M-01,596.6861982065712
2026-02-18,Plant A,M-02,462.564368651056
2026-02-18,Plant A,M-02,417.009363899203
2026-02-18,Plant A,M-02,397.90274467452065
2026-02-18,Plant A,M-03,937.4727237860907
2026-02-18,Plant A,M-03,796.4518884429694
2026-02-18,Plant A,M-03,631.1908487216193
2026-02-18,Plant A,M-04,430.1598311929775
2026-02-18,Plant A,M-04,497.2242484152712
2026-02-18,Plant A,M-04,341.6029947428045
2026-02-18,Plant A,M-05,504.9181605214101
2026-02-18,Plant A,M-05,331.58310776735755
2026-02-18,Plant A,M-05,338.1490791852653
2026-02-18,Plant B,M-01,551.5226275437478
2026-02-18,Plant B,M-01,472.2264890070623
2026-02-18,Plant B,M-01,356.5444124653617
2026-02-18,Plant B,M-02,482.4528580614075
2026-02-18,Plant B,M-02,623.5432196019564
2026-02-18,Plant B,M-02,499.85404779394435
2026-02-18,Plant B,M-03,861.6437229387329
2026-02-18,Plant B,M-03,921.2079866339445
2026-02-18,Plant B,M-03,509.8183411071014
2026-02-18,Plant B,M-04,321.0659331002032
2026-02-18,Plant B,M-04,244.29103937539963
2026-02-18,Plant B,M-04,377.92094941337444
2026-02-18,Plant B,M-05,485.53208552553207
2026-02-18,Plant B,M-05,571.8962896528092
2026-02-18,Plant B,M-05,550.7102336023504
2026-02-18,Plant C,M-01,619.0078586705197
2026-02-18,Plant C,M-01,449.7364741071735
2026-02-18,Plant C,M-01,328.321531261217
2026-02-18,Plant C,M-02,450.9842312733474
2026-02-18,Plant C,M-02,458.27067616304157
2026-02-18,Plant C,M-02,528.7842799797635
2026-02-18,Plant C,M-03,885.1778450687463
2026-02-18,Plant C,M-03,568.8629589339256
2026-02-18,Plant C,M-03,456.1706712932053
2026-02-18,Plant C,M-04,475.35054610390864
2026-02-18,Plant C,M-04,554.190431318404
2026-02-18,Plant C,M-04,450.4933263248082
2026-02-18,Plant C,M-05,506.82094172521215
2026-02-18,Plant C,M-05,468.51577707064286
2026-02-18,Plant C,M-05,383.93694845194955
2026-02-19,Plant A,M-01,557.273814863246
2026-02-19,Plant A,M-01,421.9159845536694
2026-02-19,Plant A,M-01,387.29816767089704
2026-02-19,Plant A,M-02,376.5506603171653
2026-02-19,Plant A,M-02,577.6239898154522
2026-02-19,Plant A,M-02,453.81120231049545
2026-02-19,Plant A,M-03,845.8259943917927
2026-02-19,Plant A,M-03,821.705422647383
2026-02-19,Plant A,M-03,650.7385441434667
2026-02-19,Plant A,M-04,495.55886594647774
2026-02-19,Plant A,M-04,402.4143445319349
2026-02-19,Plant A,M-04,465.6804417423909
2026-02-19,Plant A,M-05,496.27103031017657
2026-02-19,Plant A,M-05,336.6343840188683
2026-02-19,Plant A,M-05,358.8804095256052
2026-02-19,Plant B,M-01,382.4405425516275
2026-02-19,Plant B,M-01,547.637427330446
2026-02-19,Plant B,M-01,417.12336507907804
2026-02-19,Plant B,M-02,504.60826880174744
2026-02-19,Plant B,M-02,446.02584145259686
2026-02-19,Plant B,M-02,278.20060568513964
2026-02-19,Plant B,M-03,616.9568685430683
2026-02-19,Plant B,M-03,878.9662819927112
2026-02-19,Plant B,M-03,860.6542974795769
2026-02-19,Plant B,M-04,381.2720673593159
2026-02-19,Plant B,M-04,203.52789009309842
2026-02-19,Plant B,M-04,324.29854174695544
2026-02-19,Plant B,M-05,374.95118930462826
2026-02-19,Plant B,M-05,593.4295727699474
2026-02-19,Plant B,M-05,376.7769666630964
2026-02-19,Plant C,M-01,501.6466523115476
2026-02-19,Plant C,M-01,554.961769818573
2026-02-19,Plant C,M-01,557.804346409932
2026-02-19,Plant C,M-02,532.887134764863
2026-02-19,Plant C,M-02,598.6138014883667
2026-02-19,Plant C,M-02,517.4823550537056
2026-02-19,Plant C,M-03,798.7642161829752
2026-02-19,Plant C,M-03,848.237515562747
2026-02-19,Plant C,M-03,589.5745943910085
2026-02-19,Plant C,M-04,429.8450459331805
2026-02-19,Plant C,M-04,682.4943178612658
2026-02-19,Plant C,M-04,520.4881507031621
2026-02-19,Plant C,M-05,498.635237384492
2026-02-19,Plant C,M-05,591.2875198821928
2026-02-19,Plant C,M-05,354.6604001841783
2026-02-20,Plant A,M-01,449.31706241269876
2026-02-20,Plant A,M-01,398.7790250466721
2026-02-20,Plant A,M-01,505.5333845382009
2026-02-20,Plant A,M-02,419.2679859169178
2026-02-20,Plant A,M-02,578.3284384686573
2026-02-20,Plant A,M-02,434.3535088260643
2026-02-20,Plant A,M-03,607.7342183233266
2026-02-20,Plant A,M-03,576.0344374942115
2026-02-20,Plant A,M-03,646.4270847712316
2026-02-20,Plant A,M-04,427.54332670661637
2026-02-20,Plant A,M-04,481.46733949423054
2026-02-20,Plant A,M-04,370.3453740629212
2026-02-20,Plant A,M-05,671.5942264518972
2026-02-20,Plant A,M-05,347.9943672719514
2026-02-20,Plant A,M-05,507.76967432060803
2026-02-20,Plant B,M-01,541.5987418307269
2026-02-20,Plant B,M-01,425.6791250982843
2026-02-20,Plant B,M-01,455.9793194408257
2026-02-20,Plant B,M-02,394.3530751609522
2026-02-20,Plant B,M-02,471.7534223321055
2026-02-20,Plant B,M-02,504.99804924113386
2026-02-20,Plant B,M-03,621.5001137628205
2026-02-20,Plant B,M-03,731.1441403575396
2026-02-20,Plant B,M-03,620.0095940212157
2026-02-20,Plant B,M-04,388.0786396919693
2026-02-20,Plant B,M-04,246.51557545182928
2026-02-20,Plant B,M-04,290.67664136873873
2026-02-20,Plant B,M-05,537.8638528278273
2026-02-20,Plant B,M-05,361.78834855412515
2026-02-20,Plant B,M-05,532.3344987214946
2026-02-20,Plant C,M-01,469.7395346818653
2026-02-20,Plant C,M-01,366.7277057261148
2026-02-20,Plant C,M-01,484.59955121748936
2026-02-20,Plant C,M-02,425.36937833864255
2026-02-20,Plant C,M-02,449.0628590403826
2026-02-20,Plant C,M-02,427.89086166496566
2026-02-20,Plant C,M-03,873.859326550965
2026-02-20,Plant C,M-03,751.1848992983897
2026-02-20,Plant C,M-03,803.1430728675077
2026-02-20,Plant C,M-04,501.7326969575958
2026-02-20,Plant C,M-04,631.6925098082932
2026-02-20,Plant C,M-04,561.1213653679073
2026-02-20,Plant C,M-05,429.65195581298264
2026-02-20,Plant C,M-05,561.5959034062122
2026-02-20,Plant C,M-05,407.73716241130046
2026-02-21,Plant A,M-01,297.58795068265204
2026-02-21,Plant A,M-01,505.853773271854
2026-02-21,Plant A,M-01,443.5671021743741
2026-02-21,Plant A,M-02,366.7632479243242
2026-02-21,Plant A,M-02,548.8547917299092
2026-02-21,Plant A,M-02,422.10268171949417
2026-02-21,Plant A,M-03,830.5127996691429
2026-02-21,Plant A,M-03,652.048572336935
2026-02-21,Plant A,M-03,672.4779979977835
2026-02-21,Plant A,M-04,485.2312093572399
2026-02-21,Plant A,M-04,429.1191529516681
2026-02-21,Plant A,M-04,316.65282396032586
2026-02-21,Plant A,M-05,462.7536980298103
2026-02-21,Plant A,M-05,601.9246064678058
2026-02-21,Plant A,M-05,622.8074002809109
2026-02-21,Plant B,M-01,574.0808663380413
2026-02-21,Plant B,M-01,474.6341761376766
2026-02-21,Plant B,M-01,465.5108260480091
2026-02-21,Plant B,M-02,592.4738758080031
2026-02-21,Plant B,M-02,504.51182924218483
2026-02-21,Plant B,M-02,353.75657886793203
2026-02-21,Plant B,M-03,891.2501858442736
2026-02-21,Plant B,M-03,643.6496648928502
2026-02-21,Plant B,M-03,637.200347180337
2026-02-21,Plant B,M-04,420.49557945540414
2026-02-21,Plant B,M-04,398.4703427388103
2026-02-21,Plant B,M-04,337.38883092184693
2026-02-21,Plant B,M-05,380.24407311638106
2026-02-21,Plant B,M-05,328.93879708751354
2026-02-21,Plant B,M-05,381.6521672727336
2026-02-21,Plant C,M-01,409.50757047543135
2026-02-21,Plant C,M-01,689.0136935726517
2026-02-21,Plant C,M-01,366.64038353948797
2026-02-21,Plant C,M-02,353.1409110158393
2026-02-21,Plant C,M-02,461.4677594477281
2026-02-21,Plant C,M-02,502.4526682669373
2026-02-21,Plant C,M-03,729.703812902936
2026-02-21,Plant C,M-03,618.5253918249334
2026-02-21,Plant C,M-03,608.462919330927
2026-02-21,Plant C,M-04,473.19273542519744
2026-02-21,Plant C,M-04,432.47150073234934
2026-02-21,Plant C,M-04,510.8522295965728
2026-02-21,Plant C,M-05,524.0759592946649
2026-02-21,Plant C,M-05,413.42900250655424
2026-02-21,Plant C,M-05,347.7341624142139
2026-02-22,Plant A,M-01,452.51720925352276
2026-02-22,Plant A,M-01,436.912033504607
2026-02-22,Plant A,M-01,330.1360281458972
2026-02-22,Plant A,M-02,479.588754609508
2026-02-22,Plant A,M-02,472.1764646145801
2026-02-22,Plant A,M-02,310.2459834205265
2026-02-22,Plant A,M-03,864.6536842259727
2026-02-22,Plant A,M-03,671.8707221615691
2026-02-22,Plant A,M-03,767.5499884684813
2026-02-22,Plant A,M-04,543.3061205920653
2026-02-22,Plant A,M-04,653.3096446388294
2026-02-22,Plant A,M-04,425.36528181317277
2026-02-22,Plant A,M-05,574.8907405838698
2026-02-22,Plant A,M-05,402.37856656954244
2026-02-22,Plant A,M-05,617.0165974244062
2026-02-22,Plant B,M-01,645.3134091878992
2026-02-22,Plant B,M-01,369.41321347970603
2026-02-22,Plant B,M-01,449.752839527245
2026-02-22,Plant B,M-02,484.2608890627169
2026-02-22,Plant B,M-02,622.684594253072
2026-02-22,Plant B,M-02,438.36277592367054
2026-02-22,Plant B,M-03,826.8966194089281
2026-02-22,Plant B,M-03,588.1923784733219
2026-02-22,Plant B,M-03,705.2859322026931
2026-02-22,Plant B,M-04,400.3473025180087
2026-02-22,Plant B,M-04,211.187753521753
2026-02-22,Plant B,M-04,350.09187432787525
2026-02-22,Plant B,M-05,485.8283540876097
2026-02-22,Plant B,M-05,463.393147788377
2026-02-22,Plant B,M-05,473.4042088630536
2026-02-22,Plant C,M-01,628.408474042101
2026-02-22,Plant C,M-01,433.9780831203707
2026-02-22,Plant C,M-01,472.3426386109039
2026-02-22,Plant C,M-02,594.9965871157343
2026-02-22,Plant C,M-02,449.993532961483
2026-02-22,Plant C,M-02,459.8715553635867
2026-02-22,Plant C,M-03,930.8816827763615
2026-02-22,Plant C,M-03,692.3229006739489
2026-02-22,Plant C,M-03,482.42628014277454
2026-02-22,Plant C,M-04,458.662708864294
2026-02-22,Plant C,M-04,508.377269434301
2026-02-22,Plant C,M-04,370.0153088087704
2026-02-22,Plant C,M-05,502.79481230232483
2026-02-22,Plant C,M-05,541.5074162189148
2026-02-22,Plant C,M-05,381.7447870853836
2026-02-23,Plant A,M-01,475.77546936674906
2026-02-23,Plant A,M-01,419.0344560991779
2026-02-23,Plant A,M-01,569.9928003084749
2026-02-23,Plant A,M-02,411.21648657019665
2026-02-23,Plant A,M-02,467.8880492516267
2026-02-23,Plant A,M-02,535.1449883925422
2026-02-23,Plant A,M-03,507.4592934532462
2026-02-23,Plant A,M-03,554.1598452962594
2026-02-23,Plant A,M-03,565.1547725760156
2026-02-23,Plant A,M-04,637.441222288105
2026-02-23,Plant A,M-04,616.2363088319141
2026-02-23,Plant A,M-04,339.09728835016995
2026-02-23,Plant A,M-05,412.7151220399171
2026-02-23,Plant A,M-05,593.6803282989706
2026-02-23,Plant A,M-05,405.23814316241044
2026-02-23,Plant B,M-01,488.9816313117556
2026-02-23,Plant B,M-01,650.5898559518143
2026-02-23,Plant B,M-01,407.617548849076
2026-02-23,Plant B,M-02,309.7995897746496
2026-02-23,Plant B,M-02,545.8948159130995
2026-02-23,Plant B,M-02,418.7062244968157
2026-02-23,Plant B,M-03,889.4333940618044
2026-02-23,Plant B,M-03,813.2819066697627
2026-02-23,Plant B,M-03,673.983016204445
2026-02-23,Plant B,M-04,290.11892366489053
2026-02-23,Plant B,M-04,395.57315467628246
2026-02-23,Plant B,M-04,350.9022015950091
2026-02-23,Plant B,M-05,485.0485388617025
2026-02-23,Plant B,M-05,479.5057557264877
2026-02-23,Plant B,M-05,437.93967335396695
2026-02-23,Plant C,M-01,446.8845963125928
2026-02-23,Plant C,M-01,541.2862535297224
2026-02-23,Plant C,M-01,400.5156416212571
2026-02-23,Plant C,M-02,318.7342055831524
2026-02-23,Plant C,M-02,564.8377678511312
2026-02-23,Plant C,M-02,356.08951009699143
2026-02-23,Plant C,M-03,852.3444974306232
2026-02-23,Plant C,M-03,616.7171019918536
2026-02-23,Plant C,M-03,715.330260934969
2026-02-23,Plant C,M-04,614.920932958521
2026-02-23,Plant C,M-04,515.0759435524639
2026-02-23,Plant C,M-04,340.10722368154836
2026-02-23,Plant C,M-05,519.264719117887
2026-02-23,Plant C,M-05,391.8229341147011
2026-02-23,Plant C,M-05,615.9558188640979
2026-02-24,Plant A,M-01,605.9702800692315
2026-02-24,Plant A,M-01,556.6185989156235
2026-02-24,Plant A,M-01,588.9591968941311
2026-02-24,Plant A,M-02,512.849440014256
2026-02-24,Plant A,M-02,573.5169868935138
2026-02-24,Plant A,M-02,401.6597525685929
2026-02-24,Plant A,M-03,961.8172788077337
2026-02-24,Plant A,M-03,922.2525474968793
2026-02-24,Plant A,M-03,471.54838697164973
2026-02-24,Plant A,M-04,395.7436636039717
2026-02-24,Plant A,M-04,522.6215234071201
2026-02-24,Plant A,M-04,477.40377375464647
2026-02-24,Plant A,M-05,371.4580177783399
2026-02-24,Plant A,M-05,407.1642829803811
2026-02-24,Plant A,M-05,476.85514459846524
2026-02-24,Plant B,M-01,500.3387847084059
2026-02-24,Plant B,M-01,448.96664989675895
2026-02-24,Plant B,M-01,501.4807358543965
2026-02-24,Plant B,M-02,549.741032514953
2026-02-24,Plant B,M-02,455.61551522430557
2026-02-24,Plant B,M-02,419.6140713107557
2026-02-24,Plant B,M-03,974.8437153744616
2026-02-24,Plant B,M-03,904.0831815662239
2026-02-24,Plant B,M-03,788.4799434329058
2026-02-24,Plant B,M-04,336.3842285102751
2026-02-24,Plant B,M-04,411.8692512183093
2026-02-24,Plant B,M-04,437.4912202661757
2026-02-24,Plant B,M-05,685.9702646806285
2026-02-24,Plant B,M-05,495.6430010144774
2026-02-24,Plant B,M-05,359.7378290781541
2026-02-24,Plant C,M-01,450.5335990082823
2026-02-24,Plant C,M-01,403.9828356162844
2026-02-24,Plant C,M-01,444.1617122721021
2026-02-24,Plant C,M-02,639.4450573164402
2026-02-24,Plant C,M-02,614.6082464805262
2026-02-24,Plant C,M-02,571.0923811822576
2026-02-24,Plant C,M-03,810.0181281356249
2026-02-24,Plant C,M-03,648.1608986338907
2026-02-24,Plant C,M-03,733.0737716933157
2026-02-24,Plant C,M-04,587.9242956114698
2026-02-24,Plant C,M-04,424.26649057397907
2026-02-24,Plant C,M-04,342.22212167708557
2026-02-24,Plant C,M-05,638.3668047878681
2026-02-24,Plant C,M-05,394.7706515503539
2026-02-24,Plant C,M-05,522.1328099237737
2026-02-25,Plant A,M-01,346.76590843917165
2026-02-25,Plant A,M-01,481.2516895937464
2026-02-25,Plant A,M-01,397.33252012858424
2026-02-25,Plant A,M-02,536.5460392777264
2026-02-25,Plant A,M-02,455.89699364202903
2026-02-25,Plant A,M-02,510.70136858291653
2026-02-25,Plant A,M-03,644.3027119837434
2026-02-25,Plant A,M-03,594.7372913264408
2026-02-25,Plant A,M-03,522.4215765501987
2026-02-25,Plant A,M-04,624.0279380364473
2026-02-25,Plant A,M-04,421.14010552298436
2026-02-25,Plant A,M-04,484.8151934611291
2026-02-25,Plant A,M-05,463.0671926017804
2026-02-25,Plant A,M-05,589.8468804989878
2026-02-25,Plant A,M-05,396.29843807751206
2026-02-25,Plant B,M-01,621.4033702130284
2026-02-25,Plant B,M-01,581.0613136608744
2026-02-25,Plant B,M-01,528.5710796199916
2026-02-25,Plant B,M-02,491.0556491980721
2026-02-25,Plant B,M-02,631.0544656118722
2026-02-25,Plant B,M-02,426.7307921884039
2026-02-25,Plant B,M-03,561.3596420301621
2026-02-25,Plant B,M-03,744.7852023946195
2026-02-25,Plant B,M-03,492.64525666550196
2026-02-25,Plant B,M-04,342.0178796455473
2026-02-25,Plant B,M-04,355.5852968570335
2026-02-25,Plant B,M-04,190.51300673715969
2026-02-25,Plant B,M-05,697.1099449707652
2026-02-25,Plant B,M-05,662.9937822004223
2026-02-25,Plant B,M-05,389.4743054725646
2026-02-25,Plant C,M-01,390.99293462845435
2026-02-25,Plant C,M-01,613.3233910746509
2026-02-25,Plant C,M-01,564.356730635165
2026-02-25,Plant C,M-02,644.579278551298
2026-02-25,Plant C,M-02,482.2416557868168
2026-02-25,Plant C,M-02,352.7403302614096
2026-02-25,Plant C,M-03,790.0960689123161
2026-02-25,Plant C,M-03,748.1083766408622
2026-02-25,Plant C,M-03,840.9761604305004
2026-02-25,Plant C,M-04,527.6154113230086
2026-02-25,Plant C,M-04,465.4306391226046
2026-02-25,Plant C,M-04,469.809971354681
2026-02-25,Plant C,M-05,502.499488961993
2026-02-25,Plant C,M-05,538.068918152413
2026-02-25,Plant C,M-05,488.05590876034296
2026-02-26,Plant A,M-01,648.4915209672215
2026-02-26,Plant A,M-01,460.3904419505981
2026-02-26,Plant A,M-01,510.2428102007489
2026-02-26,Plant A,M-02,637.6875687781337
2026-02-26,Plant A,M-02,636.1079453573091
2026-02-26,Plant A,M-02,506.70437418093314
2026-02-26,Plant A,M-03,768.7528152327209
2026-02-26,Plant A,M-03,740.7274251956585
2026-02-26,Plant A,M-03,700.8347966734426
2026-02-26,Plant A,M-04,589.3303013793386
2026-02-26,Plant A,M-04,372.0416333438542
2026-02-26,Plant A,M-04,356.65513810841014
2026-02-26,Plant A,M-05,529.7393141180048
2026-02-26,Plant A,M-05,414.67867591754657
2026-02-26,Plant A,M-05,400.1314241212519
2026-02-26,Plant B,M-01,435.01771254816316
2026-02-26,Plant B,M-01,479.49520698663423
2026-02-26,Plant B,M-01,470.365139879152
2026-02-26,Plant B,M-02,708.1338108604192
2026-02-26,Plant B,M-02,438.38134402413016
2026-02-26,Plant B,M-02,577.884670354109
2026-02-26,Plant B,M-03,879.8044680495213
2026-02-26,Plant B,M-03,739.3911738607192
2026-02-26,Plant B,M-03,759.4606026636767
2026-02-26,Plant B,M-04,513.1291910009631
2026-02-26,Plant B,M-04,534.2019132237878
2026-02-26,Plant B,M-04,286.70725283314255
2026-02-26,Plant B,M-05,528.2025844645649
2026-02-26,Plant B,M-05,321.06408254262084
2026-02-26,Plant B,M-05,432.2312586546918
2026-02-26,Plant C,M-01,636.6519979599648
2026-02-26,Plant C,M-01,657.5106639890872
2026-02-26,Plant C,M-01,376.5498800580294
2026-02-26,Plant C,M-02,575.274819863304
2026-02-26,Plant C,M-02,554.8048829338085
2026-02-26,Plant C,M-02,382.69667344456735
2026-02-26,Plant C,M-03,909.8600147568939
2026-02-26,Plant C,M-03,686.7755107184743
2026-02-26,Plant C,M-03,695.6779876956217
2026-02-26,Plant C,M-04,494.85998114809246
2026-02-26,Plant C,M-04,432.88915822025143
2026-02-26,Plant C,M-04,376.9415827488108
2026-02-26,Plant C,M-05,391.81677046374006
2026-02-26,Plant C,M-05,307.7332550024694
2026-02-26,Plant C,M-05,369.12450095322976
2026-02-27,Plant A,M-01,371.3745370029759
2026-02-27,Plant A,M-01,537.9900246002132
2026-02-27,Plant A,M-01,390.55754219380117
2026-02-27,Plant A,M-02,349.57093420195616
2026-02-27,Plant A,M-02,566.5025501036287
2026-02-27,Plant A,M-02,596.1279544356502
2026-02-27,Plant A,M-03,571.5811221287987
2026-02-27,Plant A,M-03,949.9998971351285
2026-02-27,Plant A,M-03,520.9304442527739
2026-02-27,Plant A,M-04,591.4762623070749
2026-02-27,Plant A,M-04,377.90082495172874
2026-02-27,Plant A,M-04,305.53531165834704
2026-02-27,Plant A,M-05,407.3089652337867
2026-02-27,Plant A,M-05,439.19470388182003
2026-02-27,Plant A,M-05,443.6316926806537
2026-02-27,Plant B,M-01,494.4984245823042
2026-02-27,Plant B,M-01,405.2495407725727
2026-02-27,Plant B,M-01,371.358199855241
2026-02-27,Plant B,M-02,494.0067558566277
2026-02-27,Plant B,M-02,664.411074027429
2026-02-27,Plant B,M-02,511.57768117703057
2026-02-27,Plant B,M-03,704.4192135702482
2026-02-27,Plant B,M-03,598.2803869928031
2026-02-27,Plant B,M-03,754.7518503509419
2026-02-27,Plant B,M-04,435.76618217347556
2026-02-27,Plant B,M-04,458.94842835619465
2026-02-27,Plant B,M-04,359.8958327471404
2026-02-27,Plant B,M-05,604.8952927582443
2026-02-27,Plant B,M-05,497.2102809074897
2026-02-27,Plant B,M-05,515.6901833759777
2026-02-27,Plant C,M-01,453.29286333179255
2026-02-27,Plant C,M-01,584.0778062411164
2026-02-27,Plant C,M-01,413.4981993551481
2026-02-27,Plant C,M-02,522.7952032734584
2026-02-27,Plant C,M-02,488.439812450799
2026-02-27,Plant C,M-02,418.6716923435499
2026-02-27,Plant C,M-03,721.675471996171
2026-02-27,Plant C,M-03,912.5061350384395
2026-02-27,Plant C,M-03,856.3392912338262
2026-02-27,Plant C,M-04,527.7400051323721
2026-02-27,Plant C,M-04,468.40916771137586
2026-02-27,Plant C,M-04,453.3951527995126
2026-02-27,Plant C,M-05,364.2153919513027
2026-02-27,Plant C,M-05,564.7327723809321
2026-02-27,Plant C,M-05,557.8239094183467
2026-02-28,Plant A,M-01,466.82597288884716
2026-02-28,Plant A,M-01,544.8863651531458
2026-02-28,Plant A,M-01,389.4855045851639
2026-02-28,Plant A,M-02,535.2289779350955
2026-02-28,Plant A,M-02,560.6974610427442
2026-02-28,Plant A,M-02,520.4636852875658
2026-02-28,Plant A,M-03,832.052145036075
2026-02-28,Plant A,M-03,717.4405017091481
2026-02-28,Plant A,M-03,622.0476754138119
2026-02-28,Plant A,M-04,526.0909140482953
2026-02-28,Plant A,M-04,517.3704702009887
2026-02-28,Plant A,M-04,424.44040935851024
2026-02-28,Plant A,M-05,508.32554859469224
2026-02-28,Plant A,M-05,550.0735722259192
2026-02-28,Plant A,M-05,511.0813166809637
2026-02-28,Plant B,M-01,485.8502779287592
2026-02-28,Plant B,M-01,295.808888831617
2026-02-28,Plant B,M-01,478.43325604569355
2026-02-28,Plant B,M-02,543.1397995298879
2026-02-28,Plant B,M-02,405.76953639038067
2026-02-28,Plant B,M-02,366.7817556601034
2026-02-28,Plant B,M-03,782.1930101571568
2026-02-28,Plant B,M-03,578.2259350058368
2026-02-28,Plant B,M-03,920.9736087667744
2026-02-28,Plant B,M-04,236.7049081398489
2026-02-28,Plant B,M-04,329.19513057926207
2026-02-28,Plant B,M-04,446.7448627754425
2026-02-28,Plant B,M-05,698.4072265512056
2026-02-28,Plant B,M-05,468.0701413811554
2026-02-28,Plant B,M-05,538.1283519811443
2026-02-28,Plant C,M-01,665.5640977407335
